iso_3166_1,iso_3166_1_alpha_3,layer_name,mapbox_id,name,name_en,description,polygon_tileset_id,polygon_z_min,point_z_min,centroid,bbox,admin1_id_giga
GE,GEO,adm1,dXJuOm1ieGJuZDpBeEpQOnY0,აჭარის არ,Autonomous Republic of Adjara,autonomous republic,mapbox.boundaries-adm1-v4,0,0,"[42.1029,41.6724]","[41.547,41.4324,42.6034,41.912]",GEO003
GE,GEO,adm1,dXJuOm1ieGJuZDpCQkpQOnY0,გურია,Gurja,region,mapbox.boundaries-adm1-v4,0,0,"[42.1423,41.9781]","[41.704,41.7862,42.6699,42.1703]",GEO004
GE,GEO,adm1,dXJuOm1ieGJuZDpCUkpQOnY0,იმერეთი,Imereti,region,mapbox.boundaries-adm1-v4,0,0,"[42.9535,42.1891]","[42.2151,41.8109,43.6617,42.5654]",GEO005
GE,GEO,adm1,dXJuOm1ieGJuZDpCaEpQOnY0,კახეთი,Kakheti,region,mapbox.boundaries-adm1-v4,0,0,"[45.7193,41.8184]","[45.0428,41.0552,46.7361,42.5721]",GEO006
GE,GEO,adm1,dXJuOm1ieGJuZDpCeEpQOnY0,მცხეთა-მთიანეთი,Mtskheta-Mtianeti,region,mapbox.boundaries-adm1-v4,0,0,"[44.8562,42.2314]","[44.2258,41.6913,45.3169,42.7665]",GEO007
GE,GEO,adm1,dXJuOm1ieGJuZDpDQkpQOnY0,რაჭა-ლეჩხუმი და ქვემო სვანეთი,Racha-Lechkhumi and Kvemo Svaneti,region,mapbox.boundaries-adm1-v4,0,0,"[43.1274,42.6662]","[42.357,42.3642,43.7957,42.9686]",GEO008
GE,GEO,adm1,dXJuOm1ieGJuZDpDUkpQOnY0,სამეგრელო-ზემო სვანეთი,Samegrelo-Zemo Svaneti,region,mapbox.boundaries-adm1-v4,0,0,"[42.2418,42.6786]","[41.549,42.0929,43.1472,43.257]",GEO009
GE,GEO,adm1,dXJuOm1ieGJuZDpDaEpQOnY0,სამცხე-ჯავახეთი,Samtskhe-Javakheti,region,mapbox.boundaries-adm1-v4,0,0,"[43.2443,41.5424]","[42.4855,41.1091,43.9661,41.973]",GEO010
GE,GEO,adm1,dXJuOm1ieGJuZDpDeEpQOnY0,ქვემო ქართლი,Kvemo Kartli,region,mapbox.boundaries-adm1-v4,0,0,"[44.5309,41.5147]","[43.6696,41.1649,45.2594,41.8631]",GEO011
GE,GEO,adm1,dXJuOm1ieGJuZDpEQkpQOnY0,შიდა ქართლი,Shida Kartli,region,mapbox.boundaries-adm1-v4,0,0,"[43.9755,41.9886]","[43.4256,41.7365,44.5748,42.2401]",GEO012
GE,GEO,adm1,dXJuOm1ieGJuZDpEUkpQOnY0,ცხინვალი,Tskhinvali,region,mapbox.boundaries-adm1-v4,0,0,"[44.077,42.3881]","[43.5743,42.022,44.6217,42.748]",GEO013
GF,GUF,adm1,dXJuOm1ieGJuZDpBUkpROnY0,Guyane,,region,mapbox.boundaries-adm1-v4,0,0,"[-53.0359,3.9351]","[-54.53,2.1229,-51.6202,5.7517]",GUF001
GG,GGY,adm1,dXJuOm1ieGJuZDpBUkpSOnY0,Guernsey,,crown dependency,mapbox.boundaries-adm1-v4,0,0,"[-2.5823,49.4628]","[-2.6759,49.4076,-2.1569,49.7332]",GGY001
GH,GHA,adm1,dXJuOm1ieGJuZDpCUkpTOnY0,Greater Accra,,region,mapbox.boundaries-adm1-v4,0,0,"[0.2473,5.7897]","[-0.5202,5.469,0.6875,6.1097]",GHA001
GH,GHA,adm1,dXJuOm1ieGJuZDpEaEpTOnY0,Ahafo,,region,mapbox.boundaries-adm1-v4,0,0,"[-2.6185,6.8739]","[-2.8743,6.3543,-1.827,7.3945]",GHA002
GH,GHA,adm1,dXJuOm1ieGJuZDpBUkpTOnY0,Ashanti,,region,mapbox.boundaries-adm1-v4,0,0,"[-1.6294,6.7413]","[-2.4475,5.8561,-0.2393,7.6245]",GHA003
GH,GHA,adm1,dXJuOm1ieGJuZDpEUkpTOnY0,Bono East,,region,mapbox.boundaries-adm1-v4,0,0,"[-1.1045,7.9746]","[-2.1374,7.1721,0.2151,8.7743]",GHA004
GH,GHA,adm1,dXJuOm1ieGJuZDpEeEpTOnY0,Bono,,region,mapbox.boundaries-adm1-v4,0,0,"[-2.3689,7.8209]","[-3.1174,6.8515,-1.9029,8.7867]",GHA005
GH,GHA,adm1,dXJuOm1ieGJuZDpBeEpTOnY0,Central,,region,mapbox.boundaries-adm1-v4,0,0,"[-1.1593,5.6667]","[-2.2044,5.0334,-0.4008,6.2953]",GHA006
GH,GHA,adm1,dXJuOm1ieGJuZDpCQkpTOnY0,Eastern,,region,mapbox.boundaries-adm1-v4,0,0,"[-0.412,6.4582]","[-1.2462,5.7009,0.2437,7.2117]",GHA007
GH,GHA,adm1,dXJuOm1ieGJuZDpDeEpTOnY0,North East,,region,mapbox.boundaries-adm1-v4,0,0,"[-0.8556,10.3217]","[-1.6648,9.9309,0.4176,10.7122]",GHA008
GH,GHA,adm1,dXJuOm1ieGJuZDpCaEpTOnY0,Northern,,region,mapbox.boundaries-adm1-v4,0,0,"[0.0029,9.2802]","[-1.3734,8.2147,0.5665,10.3425]",GHA009
GH,GHA,adm1,dXJuOm1ieGJuZDpEQkpTOnY0,Oti,,region,mapbox.boundaries-adm1-v4,0,0,"[0.2354,7.9336]","[-0.3908,7.0907,0.7325,8.7739]",GHA010
GH,GHA,adm1,dXJuOm1ieGJuZDpFQkpTOnY0,Savannah,,region,mapbox.boundaries-adm1-v4,0,0,"[-1.4935,9.0493]","[-2.78,7.9927,-0.1418,10.1037]",GHA011
GH,GHA,adm1,dXJuOm1ieGJuZDpDUkpTOnY0,Volta,,region,mapbox.boundaries-adm1-v4,0,0,"[0.4559,6.5374]","[0.0917,5.77,1.2001,7.3047]",GHA012
GH,GHA,adm1,dXJuOm1ieGJuZDpCeEpTOnY0,Upper East,,region,mapbox.boundaries-adm1-v4,0,0,"[-0.8197,10.7233]","[-1.5734,10.2781,0.0346,11.1683]",GHA013
GH,GHA,adm1,dXJuOm1ieGJuZDpDQkpTOnY0,Upper West,,region,mapbox.boundaries-adm1-v4,0,0,"[-2.2185,10.3261]","[-2.9413,9.6305,-1.428,11.0209]",GHA014
GH,GHA,adm1,dXJuOm1ieGJuZDpFUkpTOnY0,Western North,,region,mapbox.boundaries-adm1-v4,0,0,"[-2.6582,6.1763]","[-3.2551,5.3427,-2.0748,7.0063]",GHA015
GH,GHA,adm1,dXJuOm1ieGJuZDpDaEpTOnY0,Western,,region,mapbox.boundaries-adm1-v4,0,0,"[-2.1118,5.445]","[-3.1118,4.7392,-1.3998,6.1497]",GHA016
GI,GIB,adm1,dXJuOm1ieGJuZDpBUkpUOnY0,Gibraltar,,territory,mapbox.boundaries-adm1-v4,0,0,"[-5.3482,36.1321]","[-5.3661,36.1089,-5.3386,36.155]",GIB001
GL,GRL,adm1,dXJuOm1ieGJuZDpBUkpVOnY0,Greenland,,autonomous territory,mapbox.boundaries-adm1-v4,0,0,"[-40.299,76.1035]","[-73.2481,59.7756,-11.4833,83.6607]",GRL001
GM,GMB,adm1,dXJuOm1ieGJuZDpBUkpWOnY0,Banjul,,region,mapbox.boundaries-adm1-v4,0,0,"[-16.5622,13.4345]","[-16.5906,13.4043,-16.5327,13.4634]",GMB001
GM,GMB,adm1,dXJuOm1ieGJuZDpBaEpWOnY0,Kanifing,,region,mapbox.boundaries-adm1-v4,0,0,"[-16.6559,13.4433]","[-16.7351,13.3972,-16.5773,13.4894]",GMB002
GM,GMB,adm1,dXJuOm1ieGJuZDpBeEpWOnY0,Brikama,,region,mapbox.boundaries-adm1-v4,0,0,"[-16.2939,13.2347]","[-16.8137,13.0432,-15.8023,13.4243]",GMB003
GM,GMB,adm1,dXJuOm1ieGJuZDpCUkpWOnY0,Kerewan,,region,mapbox.boundaries-adm1-v4,0,0,"[-16.1156,13.4728]","[-16.5536,13.2993,-15.302,13.6468]",GMB004
GM,GMB,adm1,dXJuOm1ieGJuZDpCQkpWOnY0,Mansakonko,,region,mapbox.boundaries-adm1-v4,0,0,"[-15.7268,13.4]","[-16.2438,13.2405,-15.17,13.5577]",GMB005
GM,GMB,adm1,dXJuOm1ieGJuZDpCeEpWOnY0,Janjanbureh,,region,mapbox.boundaries-adm1-v4,0,0,"[-14.8747,13.5262]","[-15.3741,13.3268,-14.4967,13.7253]",GMB006
GM,GMB,adm1,dXJuOm1ieGJuZDpDQkpWOnY0,Basse,,region,mapbox.boundaries-adm1-v4,0,0,"[-14.1485,13.3985]","[-14.551,13.2179,-13.7917,13.5787]",GMB007
GM,GMB,adm1,dXJuOm1ieGJuZDpCaEpWOnY0,Kuntaur,,region,mapbox.boundaries-adm1-v4,0,0,"[-14.8512,13.6303]","[-15.4662,13.4339,-14.4484,13.8266]",GMB008
GN,GIN,adm1,dXJuOm1ieGJuZDpBUkpXOnY0,Boké,,region,mapbox.boundaries-adm1-v4,0,0,"[-14.3285,11.2604]","[-15.0761,9.8381,-12.5584,12.6756]",GIN001
GN,GIN,adm1,dXJuOm1ieGJuZDpBaEpXOnY0,Conakry,,region,mapbox.boundaries-adm1-v4,0,0,"[-13.5767,9.6286]","[-13.8407,9.4319,-13.4457,9.7614]",GIN002
GN,GIN,adm1,dXJuOm1ieGJuZDpBeEpXOnY0,Faranah,,region,mapbox.boundaries-adm1-v4,0,0,"[-10.989,10.5225]","[-11.5321,8.8042,-9.5926,12.2312]",GIN003
GN,GIN,adm1,dXJuOm1ieGJuZDpCQkpXOnY0,Kankan,,region,mapbox.boundaries-adm1-v4,0,0,"[-9.3762,10.6414]","[-10.905,8.7645,-7.9451,12.5062]",GIN004
GN,GIN,adm1,dXJuOm1ieGJuZDpCUkpXOnY0,Kindia,,region,mapbox.boundaries-adm1-v4,0,0,"[-13.021,10.2171]","[-13.9817,9.0454,-12.1033,11.3831]",GIN005
GN,GIN,adm1,dXJuOm1ieGJuZDpCaEpXOnY0,Labé,,region,mapbox.boundaries-adm1-v4,0,0,"[-11.9522,11.7052]","[-13.0034,10.9648,-11.0461,12.4435]",GIN006
GN,GIN,adm1,dXJuOm1ieGJuZDpCeEpXOnY0,Mamou,,region,mapbox.boundaries-adm1-v4,0,0,"[-12.0006,10.6015]","[-12.9735,9.8687,-11.1261,11.3324]",GIN007
GN,GIN,adm1,dXJuOm1ieGJuZDpDQkpXOnY0,N'Zérékoré,,region,mapbox.boundaries-adm1-v4,0,0,"[-8.8986,8.3914]","[-10.7013,7.1905,-7.6374,9.5885]",GIN008
GP,GLP,adm1,dXJuOm1ieGJuZDpBUkpYOnY0,Guadeloupe,,region,mapbox.boundaries-adm1-v4,0,0,"[-61.6781,16.1543]","[-61.8098,15.832,-61.002,16.5145]",GLP001
GQ,GNQ,adm1,dXJuOm1ieGJuZDpBUkpZOnY0,Insular,,region,mapbox.boundaries-adm1-v4,0,0,"[8.7133,3.4987]","[5.6169,-1.4681,8.9382,3.7883]",GNQ001
GQ,GNQ,adm1,dXJuOm1ieGJuZDpBaEpZOnY0,Continental,,region,mapbox.boundaries-adm1-v4,0,0,"[10.4695,1.6349]","[9.3023,0.889,11.3654,2.3491]",GNQ002
GR,GRC,adm1,dXJuOm1ieGJuZDpCQkpaOnY0,Μακεδονίας – Θράκης,Macedonia - Thrace,decentralized administration,mapbox.boundaries-adm1-v4,0,0,"[23.0136,40.8488]","[21.7047,39.9075,26.6357,41.7489]",GRC001
GR,GRC,adm1,dXJuOm1ieGJuZDpCUkpaOnY0,Ηπείρου – Δυτικής Μακεδονίας,Epirus - Western Macedonia,decentralized administration,mapbox.boundaries-adm1-v4,0,0,"[21.1051,39.9526]","[20.0091,38.9447,22.1955,40.9439]",GRC002
GR,GRC,adm1,dXJuOm1ieGJuZDpCaEpaOnY0,Θεσσαλίας – Στερεάς Ελλάδας,Thessaly - Central Greece,decentralized administration,mapbox.boundaries-adm1-v4,0,0,"[22.1133,39.169]","[21.1209,37.9488,24.6859,40.1963]",GRC003
GR,GRC,adm1,dXJuOm1ieGJuZDpCeEpaOnY0,"Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου","Peloponnese, Western Greece and the Ionian",decentralized administration,mapbox.boundaries-adm1-v4,0,0,"[22.2353,37.3696]","[19.3728,36.3854,23.4549,39.8991]",GRC004
GR,GRC,adm1,dXJuOm1ieGJuZDpBUkpaOnY0,Αττικη,Attiki,decentralized administration,mapbox.boundaries-adm1-v4,0,0,"[23.7984,37.9953]","[22.8912,35.8226,24.0857,38.3409]",GRC005
GR,GRC,adm1,dXJuOm1ieGJuZDpDQkpaOnY0,Αιγαίου,Aegean,decentralized administration,mapbox.boundaries-adm1-v4,0,0,"[25.999,39.1761]","[24.1008,35.3392,29.6457,40.0362]",GRC006
GR,GRC,adm1,dXJuOm1ieGJuZDpBaEpaOnY0,Κρήτης,Crete,decentralized administration,mapbox.boundaries-adm1-v4,0,0,"[24.4634,35.3093]","[23.4742,34.8006,26.3526,35.6954]",GRC007
GR,GRC,adm1,dXJuOm1ieGJuZDpBeEpaOnY0,Αγιον Ορος,Mount Athos,autonomous state,mapbox.boundaries-adm1-v4,0,0,"[24.2123,40.2832]","[23.9932,40.1144,24.3992,40.4517]",GRC008
GS,SGS,adm1,dXJuOm1ieGJuZDpBUkphOnY0,South Georgia and the South Sandwich Islands,,territory,mapbox.boundaries-adm1-v4,0,0,"[-36.4992,-54.4399]","[-42.2024,-59.4855,-26.2675,-53.3417]",SGS001
GS,SGS,adm1,dXJuOm1ieGJuZDpBUkphOnY0,South Georgia and the South Sandwich Islands,,territory,mapbox.boundaries-adm1-v4,0,0,"[-36.4992,-54.4399]","[-42.2024,-59.4855,-26.2675,-53.3417]",SGS001
GS,SGS,adm1,dXJuOm1ieGJuZDpBUkphOnY0,South Georgia and the South Sandwich Islands,,territory,mapbox.boundaries-adm1-v4,0,0,"[-36.4992,-54.4399]","[-42.2024,-59.4855,-26.2675,-53.3417]",SGS001
GS,SGS,adm1,dXJuOm1ieGJuZDpBUkphOnY0,South Georgia and the South Sandwich Islands,,territory,mapbox.boundaries-adm1-v4,0,0,"[-36.4992,-54.4399]","[-42.2024,-59.4855,-26.2675,-53.3417]",SGS001
GS,SGS,adm1,dXJuOm1ieGJuZDpBUkphOnY0,South Georgia and the South Sandwich Islands,,territory,mapbox.boundaries-adm1-v4,0,0,"[-36.4992,-54.4399]","[-42.2024,-59.4855,-26.2675,-53.3417]",SGS001
GS,SGS,adm1,dXJuOm1ieGJuZDpBUkphOnY0,South Georgia and the South Sandwich Islands,,territory,mapbox.boundaries-adm1-v4,0,0,"[-36.4992,-54.4399]","[-42.2024,-59.4855,-26.2675,-53.3417]",SGS001
GS,SGS,adm1,dXJuOm1ieGJuZDpBUkphOnY0,South Georgia and the South Sandwich Islands,,territory,mapbox.boundaries-adm1-v4,0,0,"[-36.4992,-54.4399]","[-42.2024,-59.4855,-26.2675,-53.3417]",SGS001
GS,SGS,adm1,dXJuOm1ieGJuZDpBUkphOnY0,South Georgia and the South Sandwich Islands,,territory,mapbox.boundaries-adm1-v4,0,0,"[-36.4992,-54.4399]","[-42.2024,-59.4855,-26.2675,-53.3417]",SGS001
GT,GTM,adm1,dXJuOm1ieGJuZDpBUkpiOnY0,Guatemala,,department,mapbox.boundaries-adm1-v4,0,0,"[-90.453,14.579]","[-90.7626,14.2423,-90.2119,14.9147]",GTM001
GT,GTM,adm1,dXJuOm1ieGJuZDpBaEpiOnY0,El Progreso,,department,mapbox.boundaries-adm1-v4,0,0,"[-90.0681,14.9106]","[-90.4056,14.6685,-89.7888,15.1529]",GTM002
GT,GTM,adm1,dXJuOm1ieGJuZDpBeEpiOnY0,Sacatepéquez,,department,mapbox.boundaries-adm1-v4,0,0,"[-90.7574,14.5503]","[-90.8808,14.3764,-90.6124,14.725]",GTM003
GT,GTM,adm1,dXJuOm1ieGJuZDpCQkpiOnY0,Chimaltenango,,department,mapbox.boundaries-adm1-v4,0,0,"[-90.929,14.6565]","[-91.1284,14.3732,-90.6192,14.9381]",GTM004
GT,GTM,adm1,dXJuOm1ieGJuZDpCUkpiOnY0,Escuintla,,department,mapbox.boundaries-adm1-v4,0,0,"[-91.0275,14.1908]","[-91.5398,13.9095,-90.5795,14.4707]",GTM005
GT,GTM,adm1,dXJuOm1ieGJuZDpCaEpiOnY0,Santa Rosa,,department,mapbox.boundaries-adm1-v4,0,0,"[-90.3586,14.147]","[-90.6752,13.7884,-90.0579,14.5044]",GTM006
GT,GTM,adm1,dXJuOm1ieGJuZDpCeEpiOnY0,Sololá,,department,mapbox.boundaries-adm1-v4,0,0,"[-91.2823,14.7091]","[-91.5065,14.5217,-91.0723,14.8965]",GTM007
GT,GTM,adm1,dXJuOm1ieGJuZDpDQkpiOnY0,Totonicapan,,department,mapbox.boundaries-adm1-v4,0,0,"[-91.4082,15.0376]","[-91.5542,14.8228,-91.1765,15.2523]",GTM008
GT,GTM,adm1,dXJuOm1ieGJuZDpDUkpiOnY0,Quetzaltenango,,department,mapbox.boundaries-adm1-v4,0,0,"[-91.6004,14.8604]","[-92.1392,14.4937,-91.4041,15.2265]",GTM009
GT,GTM,adm1,dXJuOm1ieGJuZDpDaEpiOnY0,Suchitepéquez,,department,mapbox.boundaries-adm1-v4,0,0,"[-91.3651,14.3753]","[-91.6673,14.0438,-91.0934,14.7062]",GTM010
GT,GTM,adm1,dXJuOm1ieGJuZDpDeEpiOnY0,Retalhuleu,,department,mapbox.boundaries-adm1-v4,0,0,"[-91.8288,14.4185]","[-92.1642,14.1221,-91.5165,14.7143]",GTM011
GT,GTM,adm1,dXJuOm1ieGJuZDpEQkpiOnY0,San Marcos,,department,mapbox.boundaries-adm1-v4,0,0,"[-91.9125,14.9538]","[-92.2296,14.4849,-91.5683,15.4217]",GTM012
GT,GTM,adm1,dXJuOm1ieGJuZDpEUkpiOnY0,Huehuetenango,,department,mapbox.boundaries-adm1-v4,0,0,"[-91.6438,15.6088]","[-92.1163,15.139,-91.0471,16.0742]",GTM013
GT,GTM,adm1,dXJuOm1ieGJuZDpEaEpiOnY0,Quiché,,department,mapbox.boundaries-adm1-v4,0,0,"[-91.0079,15.4296]","[-91.3263,14.783,-90.4189,16.074]",GTM014
GT,GTM,adm1,dXJuOm1ieGJuZDpEeEpiOnY0,Baja Verapaz,,department,mapbox.boundaries-adm1-v4,0,0,"[-90.4123,15.1106]","[-90.8148,14.8699,-89.8516,15.3517]",GTM015
GT,GTM,adm1,dXJuOm1ieGJuZDpFQkpiOnY0,Alta Verapaz,,department,mapbox.boundaries-adm1-v4,0,0,"[-90.0904,15.5985]","[-90.8202,15.1182,-89.4085,16.074]",GTM016
GT,GTM,adm1,dXJuOm1ieGJuZDpFUkpiOnY0,Petén,,department,mapbox.boundaries-adm1-v4,0,0,"[-90.0455,16.8337]","[-91.4402,15.8445,-89.1475,17.8166]",GTM017
GT,GTM,adm1,dXJuOm1ieGJuZDpFaEpiOnY0,Izabal,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.0234,15.52]","[-89.6268,15.068,-88.2333,15.9672]",GTM018
GT,GTM,adm1,dXJuOm1ieGJuZDpFeEpiOnY0,Zacapa,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.4828,15.02]","[-89.8997,14.7418,-89.1527,15.2979]",GTM019
GT,GTM,adm1,dXJuOm1ieGJuZDpGQkpiOnY0,Chiquimula,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.3975,14.6779]","[-89.7204,14.4059,-89.1315,14.9499]",GTM020
GT,GTM,adm1,dXJuOm1ieGJuZDpGUkpiOnY0,Jalapa,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.9464,14.6478]","[-90.2999,14.4203,-89.6452,14.8735]",GTM021
GT,GTM,adm1,dXJuOm1ieGJuZDpGaEpiOnY0,Jutiapa,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.8935,14.1512]","[-90.2973,13.7402,-89.499,14.5586]",GTM022
GU,GUM,adm1,dXJuOm1ieGJuZDpBUkpjOnY0,Guam,,territory,mapbox.boundaries-adm1-v4,0,0,"[144.7577,13.4504]","[144.6181,13.2338,144.9569,13.6544]",GUM001
GW,GNB,adm1,dXJuOm1ieGJuZDpDUkpkOnY0,SAB (Sector Autonom de Bissau),,region,mapbox.boundaries-adm1-v4,0,0,"[-15.6033,11.874]","[-15.65,11.8044,-15.5403,11.9444]",GNB001
GW,GNB,adm1,dXJuOm1ieGJuZDpCaEpkOnY0,Bafatá,,region,mapbox.boundaries-adm1-v4,0,0,"[-14.7525,12.1375]","[-15.075,11.5929,-14.3193,12.6815]",GNB002
GW,GNB,adm1,dXJuOm1ieGJuZDpCeEpkOnY0,Gabú,,region,mapbox.boundaries-adm1-v4,0,0,"[-14.1771,12.1192]","[-14.5527,11.5589,-13.6342,12.6788]",GNB003
GW,GNB,adm1,dXJuOm1ieGJuZDpCQkpkOnY0,Biombo,,region,mapbox.boundaries-adm1-v4,0,0,"[-15.7782,11.8821]","[-15.968,11.7342,-15.5978,12.0298]",GNB004
GW,GNB,adm1,dXJuOm1ieGJuZDpDQkpkOnY0,Cacheu,,region,mapbox.boundaries-adm1-v4,0,0,"[-15.9823,12.1921]","[-16.7153,11.7567,-15.4798,12.5082]",GNB005
GW,GNB,adm1,dXJuOm1ieGJuZDpBeEpkOnY0,Oio,,region,mapbox.boundaries-adm1-v4,0,0,"[-15.3372,12.2883]","[-15.7564,11.8899,-14.8328,12.6855]",GNB006
GW,GNB,adm1,dXJuOm1ieGJuZDpCUkpkOnY0,Bolama,,region,mapbox.boundaries-adm1-v4,0,0,"[-16.1192,11.1147]","[-16.4804,10.8643,-15.3198,11.6838]",GNB007
GW,GNB,adm1,dXJuOm1ieGJuZDpBaEpkOnY0,Quinará,,region,mapbox.boundaries-adm1-v4,0,0,"[-14.9491,11.6409]","[-15.6146,11.3224,-14.8239,11.957]",GNB008
GW,GNB,adm1,dXJuOm1ieGJuZDpBUkpkOnY0,Tombali,,region,mapbox.boundaries-adm1-v4,0,0,"[-15.1053,11.3131]","[-15.419,10.9212,-14.4043,11.7029]",GNB009
GY,GUY,adm1,dXJuOm1ieGJuZDpBUkplOnY0,Barima - Waini,,region,mapbox.boundaries-adm1-v4,0,0,"[-59.7206,7.7588]","[-60.647,6.9812,-58.7931,8.5349]",GUY001
GY,GUY,adm1,dXJuOm1ieGJuZDpBaEplOnY0,Pomeroon - Supernam,,region,mapbox.boundaries-adm1-v4,0,0,"[-58.8378,7.1906]","[-59.245,6.7174,-58.4616,7.6653]",GUY002
GY,GUY,adm1,dXJuOm1ieGJuZDpBeEplOnY0,Essequibo Islands - West Demerara,,region,mapbox.boundaries-adm1-v4,0,0,"[-58.4407,6.4874]","[-58.8748,6.0905,-58.1736,7.0237]",GUY003
GY,GUY,adm1,dXJuOm1ieGJuZDpCQkplOnY0,Demerara - Mahaica,,region,mapbox.boundaries-adm1-v4,0,0,"[-58.1281,6.4549]","[-58.3144,6.0818,-57.8779,6.8277]",GUY004
GY,GUY,adm1,dXJuOm1ieGJuZDpCUkplOnY0,Mahaica - Berbice,,region,mapbox.boundaries-adm1-v4,0,0,"[-57.8239,6.2468]","[-58.1509,5.7842,-57.5288,6.7083]",GUY005
GY,GUY,adm1,dXJuOm1ieGJuZDpCaEplOnY0,East Berbice - Corentyne,,region,mapbox.boundaries-adm1-v4,0,0,"[-58.14,3.9248]","[-58.4512,1.4976,-56.49,6.3402]",GUY006
GY,GUY,adm1,dXJuOm1ieGJuZDpCeEplOnY0,Cuyuni - Mazaruni,,region,mapbox.boundaries-adm1-v4,0,0,"[-59.8776,6.1495]","[-61.3918,5.1746,-58.5676,7.1228]",GUY007
GY,GUY,adm1,dXJuOm1ieGJuZDpDQkplOnY0,Potaro - Siparuni,,region,mapbox.boundaries-adm1-v4,0,0,"[-59.4259,4.9049]","[-60.1615,4.0692,-58.3552,5.7396]",GUY008
GY,GUY,adm1,dXJuOm1ieGJuZDpDUkplOnY0,Upper Takutu - Upper Essequibo,,region,mapbox.boundaries-adm1-v4,0,0,"[-58.9446,2.8627]","[-59.9933,1.1693,-57.8951,4.5532]",GUY009
GY,GUY,adm1,dXJuOm1ieGJuZDpDaEplOnY0,Upper Demerara - Berbice,,region,mapbox.boundaries-adm1-v4,0,0,"[-58.1765,5.5029]","[-58.9068,4.5391,-57.5502,6.4661]",GUY010
HK,HKG,adm1,dXJuOm1ieGJuZDpJQkpmOnY0,香港,Hong Kong,special administrative region,mapbox.boundaries-adm1-v4,0,0,"[114.0599,22.4112]","[113.8351,22.1539,114.4417,22.5619]",HKG001
HK,HKG,adm1,dXJuOm1ieGJuZDpJQkpmOnY0,香港,Hong Kong,special administrative region,mapbox.boundaries-adm1-v4,0,0,"[114.0599,22.4112]","[113.8351,22.1539,114.4417,22.5619]",HKG001
HK,HKG,adm1,dXJuOm1ieGJuZDpJQkpmOnY0,香港,Hong Kong,special administrative region,mapbox.boundaries-adm1-v4,0,0,"[114.0599,22.4112]","[113.8351,22.1539,114.4417,22.5619]",HKG001
HK,HKG,adm1,dXJuOm1ieGJuZDpJQkpmOnY0,香港,Hong Kong,special administrative region,mapbox.boundaries-adm1-v4,0,0,"[114.0599,22.4112]","[113.8351,22.1539,114.4417,22.5619]",HKG001
HK,HKG,adm1,dXJuOm1ieGJuZDpJQkpmOnY0,香港,Hong Kong,special administrative region,mapbox.boundaries-adm1-v4,0,0,"[114.0599,22.4112]","[113.8351,22.1539,114.4417,22.5619]",HKG001
HK,HKG,adm1,dXJuOm1ieGJuZDpJQkpmOnY0,香港,Hong Kong,special administrative region,mapbox.boundaries-adm1-v4,0,0,"[114.0599,22.4112]","[113.8351,22.1539,114.4417,22.5619]",HKG001
HK,HKG,adm1,dXJuOm1ieGJuZDpJQkpmOnY0,香港,Hong Kong,special administrative region,mapbox.boundaries-adm1-v4,0,0,"[114.0599,22.4112]","[113.8351,22.1539,114.4417,22.5619]",HKG001
HK,HKG,adm1,dXJuOm1ieGJuZDpJQkpmOnY0,香港,Hong Kong,special administrative region,mapbox.boundaries-adm1-v4,0,0,"[114.0599,22.4112]","[113.8351,22.1539,114.4417,22.5619]",HKG001
HM,HMD,adm1,dXJuOm1ieGJuZDpDUkpnOnY0,Heard and McDonald Islands,,territory,mapbox.boundaries-adm1-v4,0,0,"[73.5286,-53.0783]","[72.5826,-53.1949,73.8764,-52.9021]",HMD001
HN,HND,adm1,dXJuOm1ieGJuZDpBUkpoOnY0,Atlántida,,department,mapbox.boundaries-adm1-v4,0,0,"[-87.0416,15.6748]","[-87.8021,15.4206,-86.3621,15.9285]",HND001
HN,HND,adm1,dXJuOm1ieGJuZDpBaEpoOnY0,Colón,,department,mapbox.boundaries-adm1-v4,0,0,"[-85.3102,15.5502]","[-86.4564,15.071,-84.9997,16.0283]",HND002
HN,HND,adm1,dXJuOm1ieGJuZDpBeEpoOnY0,Comayagua,,department,mapbox.boundaries-adm1-v4,0,0,"[-87.6914,14.5491]","[-88.0878,14.0474,-87.2091,15.0569]",HND003
HN,HND,adm1,dXJuOm1ieGJuZDpCQkpoOnY0,Copán,,department,mapbox.boundaries-adm1-v4,0,0,"[-88.925,14.8966]","[-89.2281,14.4967,-88.6368,15.2949]",HND004
HN,HND,adm1,dXJuOm1ieGJuZDpCUkpoOnY0,Cortés,,department,mapbox.boundaries-adm1-v4,0,0,"[-87.9987,15.361]","[-88.4679,14.7997,-87.7197,15.9201]",HND005
HN,HND,adm1,dXJuOm1ieGJuZDpCaEpoOnY0,Choluteca,,department,mapbox.boundaries-adm1-v4,0,0,"[-87.0487,13.3714]","[-87.5164,12.9831,-86.7037,13.7593]",HND006
